id,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7
48217,Romance,Drama, , , , , 
28211,Drama,Thriller,Mystery, , , , 
47502,Comedy,Crime,Drama, , , , 
9950,Drama,Action,Comedy,Crime, , , 
84892,Drama,Romance, , , , , 
24227,Action, , , , , , 
9672,Drama, , , , , , 
44853,Drama,Romance,Western, , , , 
157544,Thriller,Horror, , , , , 
59678,Action,Comedy,Science Fiction, , , , 
79777,Drama,Romance,War, , , , 
158011,Crime,Thriller, , , , , 
407887,History,Drama,War,Action, , , 
17043,Family,Action,Adventure, , , , 
8952,Comedy,Drama,Romance, , , , 
62204,Adventure,Drama, , , , , 
13435,Drama,Romance, , , , , 
17187,Drama,Romance, , , , , 
319,Action,Thriller,Crime,Romance, , , 
59457,Romance,Science Fiction, , , , , 
9504,Crime,Drama,Mystery, , , , 
37414,Crime,Drama,Thriller, , , , 
6217,Drama,Fantasy,Horror,Thriller, , , 
26688,Horror,Mystery,Thriller, , , , 
43867,Adventure,Drama,Romance, , , , 
6615,Comedy,Romance,Drama, , , , 
14574,War,Drama, , , , , 
16,Drama,Crime,Music, , , , 
39780,Drama,Romance, , , , , 
21612,Crime,Drama, , , , , 
36691,Comedy,Drama,Romance, , , , 
23631,Action,Comedy,Thriller, , , , 
45324,Crime,Comedy,Drama, , , , 
12144,Animation,Adventure,Family, , , , 
11658,Action,Adventure,Drama,History,War, , 
56601,Drama,Family, , , , , 
9552,Drama,Horror,Thriller, , , , 
578,Horror,Thriller,Adventure, , , , 
2105,Comedy,Romance, , , , , 
126319,Animation,Comedy,Drama,Family, , , 
10136,Action,Adventure,Comedy, , , , 
67660,Comedy,Romance, , , , , 
10611,Comedy,Drama, , , , , 
154,Action,Adventure,Science Fiction,Thriller, , , 
3049,Comedy,Mystery, , , , , 
860,Thriller,Science Fiction, , , , , 
9281,Crime,Drama,Romance,Thriller, , , 
75674,Action,Thriller,War, , , , 
9762,Music,Drama,Romance,Crime, , , 
3179,Animation,Comedy, , , , , 
184,Comedy,Crime,Romance, , , , 
13335,Comedy,Adventure, , , , , 
76726,Science Fiction,Drama,Thriller, , , , 
10269,Music,Drama,Romance, , , , 
36819,Family,Fantasy,Science Fiction,Adventure,Comedy, , 
17130,Action,Adventure,Comedy,Drama,Family,Music,Romance
57214,Comedy,Crime, , , , , 
11202,Drama,History,War, , , , 
9357,Horror,Thriller, , , , , 
13812,Horror,Science Fiction,Thriller, , , , 
9030,Drama,Horror,Thriller, , , , 
19084,Comedy,Family, , , , , 
8386,Comedy, , , , , , 
10437,Comedy,Family,Fantasy,Drama, , , 
1360,Drama,Romance, , , , , 
101267,Documentary,Music, , , , , 
222935,Romance,Drama, , , , , 
10220,Drama,Crime, , , , , 
284296,Drama,Comedy, , , , , 
31915,Horror,Science Fiction, , , , , 
11601,Horror,Mystery,Thriller, , , , 
205220,Drama, , , , , , 
11354,Comedy,Drama, , , , , 
16241,Horror,Drama,Thriller,Science Fiction, , , 
14191,Fantasy,Romance,Family,Comedy, , , 
286565,Drama,Mystery,Romance, , , , 
26710,Comedy, , , , , , 
129670,Drama,Adventure, , , , , 
9059,Horror,Comedy,Thriller, , , , 
34549,Comedy,Family,Fantasy,Science Fiction, , , 
57157,Comedy,Drama, , , , , 
1948,Action,Thriller,Crime, , , , 
28353,Comedy,Romance, , , , , 
46889,Comedy,Drama,Romance, , , , 
38093,Comedy,Drama,Romance, , , , 
14976,Drama, , , , , , 
11027,Romance,Crime,Drama, , , , 
3635,Drama,Romance, , , , , 
387,Action,Drama,History,War,Adventure, , 
6020,Comedy, , , , , , 
122906,Comedy,Drama,Science Fiction, , , , 
9550,Adventure,Drama,Action,Romance, , , 
60599,Drama,Thriller, , , , , 
227719,Science Fiction,Thriller, , , , , 
14299,Drama,History,Music, , , , 
19419,Action,Comedy, , , , , 
12088,Action,Thriller,Science Fiction, , , , 
14799,Comedy,Drama, , , , , 
9466,Drama,Comedy, , , , , 
7510,Drama,Comedy, , , , , 
31246,Comedy,Romance, , , , , 
61752,Comedy, , , , , , 
10944,Mystery,Thriller, , , , , 
10362,Drama,Romance, , , , , 
14778,Comedy,Drama, , , , , 
1255,Horror,Drama,Science Fiction, , , , 
45226,Adventure,Crime,Thriller, , , , 
10212,Comedy,Horror,Thriller,Western, , , 
8669,Comedy,Drama, , , , , 
179144,Comedy,Drama, , , , , 
16857,Comedy,Drama, , , , , 
86825,Drama,Horror,Thriller, , , , 
844,Fantasy,Drama,Science Fiction,Romance, , , 
8060,Crime,Drama,Romance, , , , 
15907,Adventure,Drama,Family, , , , 
38448,Drama,Romance, , , , , 
327,Crime,Drama,Thriller, , , , 
9260,Comedy, , , , , , 
61337,Comedy,Drama, , , , , 
13079,Thriller,Drama,Mystery, , , , 
89325,Drama,Romance, , , , , 
4170,Drama,Thriller, , , , , 
41508,War,Drama, , , , , 
12479,Comedy, , , , , , 
44555,Comedy,Drama,Thriller, , , , 
10133,Thriller,Science Fiction,Mystery, , , , 
21345,Drama,History,War, , , , 
173931,Animation,Family,Action,Adventure,Comedy, , 
61984,Science Fiction, , , , , , 
50601,War,Drama, , , , , 
26466,Horror, , , , , , 
345003,Drama, , , , , , 
236751,Drama, , , , , , 
107,Thriller,Crime, , , , , 
357837,Drama,Romance, , , , , 
8913,Drama,Horror, , , , , 
13889,Drama, , , , , , 
18530,Drama, , , , , , 
358451,Drama,History,Romance, , , , 
927,Fantasy,Horror,Comedy, , , , 
11,Adventure,Action,Science Fiction, , , , 
291870,Comedy, , , , , , 
907,Drama,Romance,War, , , , 
206563,Adventure,Crime,Drama,Thriller, , , 
11887,Comedy,Drama,Family,Music,Romance, , 
45317,Drama, , , , , , 
12094,Action,Comedy,Documentary, , , , 
10377,Comedy,Drama, , , , , 
249164,Drama, , , , , , 
256092,Action,Comedy,Crime, , , , 
9942,Comedy, , , , , , 
10748,Comedy,Family,Science Fiction, , , , 
1817,Thriller,Drama, , , , , 
10229,Drama,Romance, , , , , 
687,Drama, , , , , , 
796,Drama,Romance,Thriller, , , , 
22804,Horror,Mystery, , , , , 
10156,Comedy, , , , , , 
12837,Adventure, , , , , , 
17708,Action,Comedy,Crime, , , , 
13937,Drama,Horror,Thriller,Crime, , , 
28932,Drama,Action, , , , , 
31909,Science Fiction, , , , , , 
167073,Drama,Romance, , , , , 
3175,Drama,Romance,War, , , , 
14369,Comedy, , , , , , 
16888,Comedy, , , , , , 
121826,Drama,Comedy,Romance, , , , 
10646,Comedy,Romance, , , , , 
12149,Drama,Thriller,Crime, , , , 
304357,Drama, , , , , , 
11184,Drama, , , , , , 
766,Fantasy,Horror,Comedy, , , , 
20009,Comedy,Romance, , , , , 
1587,Romance,Drama, , , , , 
30973,Drama,History, , , , , 
11109,Crime,Drama, , , , , 
9027,Comedy,Romance, , , , , 
63020,Comedy,Drama,Romance, , , , 
86829,Drama,Music, , , , , 
11065,Drama,Romance,Thriller, , , , 
13888,Drama,Adventure,Romance, , , , 
42345,Drama,History, , , , , 
13994,Comedy,Music,Romance, , , , 
1590,Drama, , , , , , 
62728,Drama,Thriller,Crime, , , , 
11917,Horror,Thriller,Crime, , , , 
45138,Drama,Action,Thriller,Crime,Foreign, , 
80271,Drama,Comedy,Romance, , , , 
4657,Crime,Drama,Mystery,Thriller, , , 
14395,Drama,Romance, , , , , 
24137,Drama,Comedy,Romance, , , , 
190847,Science Fiction,Thriller,Horror, , , , 
11056,Horror, , , , , , 
62,Science Fiction,Mystery,Adventure, , , , 
601,Science Fiction,Adventure,Family,Fantasy, , , 
13067,Romance,Comedy,Drama, , , , 
25379,Adventure,Drama,Family, , , , 
88641,Drama,Comedy, , , , , 
58051,Drama,Comedy,Romance,Foreign, , , 
14877,Drama,Action,History,Western,Romance, , 
96399,History,Drama, , , , , 
304410,Comedy,Drama,Music, , , , 
489,Drama, , , , , , 
373314,Drama,Thriller, , , , , 
214,Horror,Thriller,Crime, , , , 
10890,Action,Comedy, , , , , 
1588,Comedy, , , , , , 
316727,Action,Horror,Thriller, , , , 
10314,Comedy,Romance, , , , , 
663,Horror,Thriller,Crime, , , , 
11804,Drama,Horror,Thriller, , , , 
16781,Drama,Comedy,Romance, , , , 
11873,Drama, , , , , , 
9289,Action,Drama,History,War, , , 
10414,Comedy,Family, , , , , 
1970,Horror,Mystery,Thriller, , , , 
9614,Comedy, , , , , , 
8922,Horror,Thriller, , , , , 
1648,Adventure,Comedy,Science Fiction, , , , 
17917,Drama,Family,Music, , , , 
74534,Drama,Comedy, , , , , 
19405,Science Fiction,Animation,Comedy,Family, , , 
9355,Action,Adventure,Science Fiction, , , , 
10999,Action,Adventure,Thriller, , , , 
321258,Horror,Mystery,Thriller, , , , 
44040,Horror,Mystery,Thriller, , , , 
10426,Comedy, , , , , , 
280092,Drama,Horror,Thriller, , , , 
13938,Action,Adventure,Comedy, , , , 
10163,Horror,Thriller,Science Fiction, , , , 
12182,Comedy,Music,Romance, , , , 
1832,Fantasy,Comedy,Adventure, , , , 
9034,Comedy,Drama, , , , , 
15301,Drama,Fantasy,Horror,Science Fiction,Thriller, , 
10135,Action,Thriller, , , , , 
26352,Action,Comedy,Crime, , , , 
20616,Drama,Thriller, , , , , 
9794,Comedy,Romance, , , , , 
15037,Comedy,Drama,Romance, , , , 
227,Crime,Drama, , , , , 
294272,Adventure,Family,Fantasy, , , , 
11336,Horror,Science Fiction,Thriller, , , , 
283445,Horror, , , , , , 
88036,Drama,Music, , , , , 
10984,Horror,Thriller, , , , , 
22824,Mystery,Science Fiction,Thriller, , , , 
9526,Drama,Comedy,Music, , , , 
39349,Drama,Action,Thriller, , , , 
15983,Action,Thriller, , , , , 
14544,Comedy,Drama,Family, , , , 
11545,Comedy,Drama, , , , , 
42684,Science Fiction, , , , , , 
268238,Drama,Comedy, , , , , 
8359,Comedy,Drama,Family, , , , 
15648,Comedy,Drama,Family,Romance, , , 
41823,Drama,Romance, , , , , 
11891,Action,Comedy, , , , , 
9362,Action,Horror, , , , , 
9902,Horror,Thriller, , , , , 
14729,Western,History, , , , , 
9455,Action,Crime,Mystery,Thriller, , , 
103731,Drama, , , , , , 
10090,Action,Adventure,Comedy,Crime, , , 
164558,Documentary,Music, , , , , 
19905,Comedy, , , , , , 
17710,Animation,Family, , , , , 
75900,Drama, , , , , , 
9515,Action,Comedy,Crime,Drama,Thriller, , 
27322,Comedy,Drama,Romance, , , , 
328425,Thriller,Mystery, , , , , 
14120,Adventure,Drama, , , , , 
10050,Comedy,Romance, , , , , 
1542,Comedy,Crime, , , , , 
10490,Comedy, , , , , , 
87093,Drama, , , , , , 
10029,Comedy,Crime,Thriller, , , , 
9893,Comedy,Family, , , , , 
11507,Crime,Mystery,Horror,Thriller, , , 
37931,Action,Adventure,Comedy, , , , 
3472,Crime,Drama,Thriller, , , , 
87818,Comedy, , , , , , 
13160,Comedy, , , , , , 
88005,Comedy,Drama,Romance,Science Fiction, , , 
52067,Comedy, , , , , , 
73,Drama, , , , , , 
134597,Horror,Thriller, , , , , 
24034,Animation,Drama,Family,Music, , , 
14283,Drama,Thriller,Mystery,Music,Romance, , 
404,Drama, , , , , , 
13201,Action,Crime,Drama,Romance, , , 
209403,Comedy, , , , , , 
7942,Comedy,Romance, , , , , 
73247,Comedy,Romance,Family, , , , 
253331,Drama, , , , , , 
34043,Comedy,Family,Romance, , , , 
9952,Adventure,Drama,War, , , , 
256924,Comedy,Drama,Music, , , , 
82532,Drama,Comedy, , , , , 
41110,Drama,Romance, , , , , 
134371,Drama,Science Fiction,Mystery, , , , 
2088,Action,Crime,Drama,Thriller, , , 
10388,Action,Crime,Drama,Mystery,Thriller, , 
1640,Drama, , , , , , 
25520,Drama,Romance, , , , , 
27342,Action,Thriller, , , , , 
13689,Drama,Romance, , , , , 
67911,Comedy, , , , , , 
24664,Comedy,Drama, , , , , 
329440,Horror,Thriller, , , , , 
47890,Adventure,Mystery,Thriller, , , , 
252512,Comedy,Drama,Mystery, , , , 
55720,Drama, , , , , , 
9613,Drama,Mystery,Thriller, , , , 
29076,Action,Comedy,Romance,Thriller, , , 
29339,Adventure,Drama,Action,Family, , , 
68812,Thriller,Crime,Drama, , , , 
32740,Action,Science Fiction, , , , , 
14195,Thriller,Comedy,Crime, , , , 
73567,Crime,Drama,Thriller, , , , 
41479,Comedy,Drama, , , , , 
15394,Crime,Drama,Thriller, , , , 
10071,Comedy, , , , , , 
1989,Drama,Romance, , , , , 
91076,Drama, , , , , , 
12779,Comedy,Romance, , , , , 
13191,Action,Adventure,Comedy,Thriller, , , 
11770,Action,Comedy, , , , , 
12703,Drama, , , , , , 
64559,Comedy,Crime,Thriller, , , , 
222649,Drama, , , , , , 
115872,Drama, , , , , , 
101173,Drama,Thriller, , , , , 
25350,Comedy,Drama, , , , , 
10034,Action,Crime,Comedy, , , , 
20178,Comedy,Romance, , , , , 
5072,Horror,Comedy,Thriller, , , , 
18191,Drama,Thriller, , , , , 
31007,Drama, , , , , , 
11546,Comedy,Crime, , , , , 
41894,Drama,Crime, , , , , 
184374,War,History,Drama, , , , 
268171,Comedy,Family,Romance, , , , 
78149,Comedy, , , , , , 
24663,Comedy,Drama,Romance, , , , 
39037,Comedy,Romance, , , , , 
22805,Comedy,Drama, , , , , 
39055,Drama,Family, , , , , 
245846,Drama,Thriller, , , , , 
25186,Comedy, , , , , , 
15017,Comedy,Romance, , , , , 
12245,Crime,Mystery,Thriller, , , , 
49787,Drama,Horror,Thriller, , , , 
16358,Comedy,Drama, , , , , 
7006,Thriller,Drama,Horror,Fantasy, , , 
66767,Music,Drama, , , , , 
17622,Action,Thriller, , , , , 
283671,Family,Animation,Adventure, , , , 
18516,Drama,War, , , , , 
217708,Drama,Romance,Comedy, , , , 
42057,Comedy,Romance, , , , , 
17577,Action,Horror,Thriller,Science Fiction, , , 
14608,Drama,Foreign,Romance, , , , 
34417,Comedy, , , , , , 
15067,Action,Adventure,Comedy,Western, , , 
78383,Horror,Thriller, , , , , 
43090,Drama,Action,Comedy,Western, , , 
16614,Comedy, , , , , , 
9700,Drama,Romance, , , , , 
10471,Comedy, , , , , , 
250066,Action, , , , , , 
667,Action,Thriller,Adventure, , , , 
208869,Drama,Action,Comedy,Crime, , , 
86837,Drama,Romance, , , , , 
10306,Horror,Thriller, , , , , 
106845,Horror,Science Fiction, , , , , 
11576,Action,Adventure,Comedy,Crime, , , 
219,Comedy,Drama,Romance, , , , 
11827,Animation,Science Fiction, , , , , 
22820,Action,Comedy,Thriller, , , , 
31174,Drama,War, , , , , 
244316,Action,Horror,Thriller, , , , 
37737,Drama,Action,Romance, , , , 
62215,Drama,Science Fiction, , , , , 
66125,Drama,Comedy,Family, , , , 
132316,Drama,Romance, , , , , 
348,Horror,Action,Thriller,Science Fiction, , , 
30497,Horror, , , , , , 
27586,Drama,Music, , , , , 
14811,Drama,Romance, , , , , 
660,Adventure,Action,Thriller, , , , 
68684,Horror,Comedy,Science Fiction, , , , 
40794,Comedy,Drama,Romance, , , , 
9400,Drama,Action,Crime, , , , 
16162,Drama,Comedy, , , , , 
10585,Horror,Thriller, , , , , 
2359,Documentary, , , , , , 
238636,Horror,Thriller, , , , , 
10472,Comedy,Drama,Family,Romance, , , 
11282,Comedy,Adventure, , , , , 
6521,Drama,Thriller, , , , , 
14181,Crime,Drama,Thriller, , , , 
1621,Comedy, , , , , , 
9656,Horror,Thriller, , , , , 
16428,Comedy,Romance, , , , , 
10705,War,Drama,History,Action,Romance, , 
8272,Drama, , , , , , 
24621,Comedy,Romance, , , , , 
1619,Action,Crime,Drama,Thriller, , , 
9685,Comedy,Drama, , , , , 
14425,Comedy, , , , , , 
14624,Romance,Drama,Family, , , , 
10179,Action,Science Fiction,Comedy, , , , 
15568,Drama, , , , , , 
14057,Comedy,Drama,Romance, , , , 
12621,Comedy,Music, , , , , 
1808,Drama,Music, , , , , 
293670,Horror,Mystery, , , , , 
67675,Documentary,Music,Family, , , , 
27329,Drama,Foreign,History,War, , , 
29514,Horror,Thriller, , , , , 
250349,Comedy, , , , , , 
12454,Comedy,Drama, , , , , 
39806,Drama, , , , , , 
15699,Drama,Family,Foreign, , , , 
8883,Crime,Drama,History,War, , , 
17926,Comedy,Romance, , , , , 
291081,Thriller,Mystery,Crime,Drama, , , 
41248,Drama,Romance, , , , , 
25968,Drama,Romance, , , , , 
9671,Adventure,Comedy, , , , , 
52010,Animation,Science Fiction, , , , , 
11588,Thriller,Mystery,Science Fiction, , , , 
43418,Drama,History,War, , , , 
71157,Drama, , , , , , 
13483,Thriller,Crime,Mystery, , , , 
333355,Action,Adventure,Animation,Fantasy,Science Fiction, , 
327833,Thriller,Action,Drama, , , , 
1547,Horror,Comedy, , , , , 
25196,Drama,Music,Romance, , , , 
16323,Drama,Music,Romance, , , , 
175528,Comedy, , , , , , 
8069,Science Fiction, , , , , , 
71805,Adventure,Family, , , , , 
9451,Comedy, , , , , , 
16727,Drama, , , , , , 
272693,Romance,Comedy, , , , , 
10696,Drama,Romance, , , , , 
150202,Horror,Drama,Thriller, , , , 
19644,Action,Drama,History, , , , 
29963,Drama,Romance, , , , , 
26022,Drama,Romance, , , , , 
152747,Action,Adventure,Drama, , , , 
62676,Adventure,Drama,Thriller, , , , 
20360,Drama,Foreign,Romance, , , , 
1116,Drama,History,War, , , , 
185008,Romance, , , , , , 
11620,Drama,History,Romance, , , , 
14353,Horror,Comedy,Music,Science Fiction, , , 
11818,Adventure,Drama,Action, , , , 
680,Thriller,Crime, , , , , 
11176,Adventure,Comedy,Family, , , , 
242582,Crime,Drama,Thriller, , , , 
11217,Comedy,Horror, , , , , 
15121,Drama,Family,Music,Romance, , , 
2619,Comedy,Fantasy,Romance, , , , 
773,Comedy,Drama, , , , , 
235,Crime,Drama, , , , , 
170,Horror,Thriller,Science Fiction, , , , 
14114,Drama, , , , , , 
10734,Crime,Drama, , , , , 
37964,Comedy,Romance, , , , , 
28121,Comedy,Thriller,Crime,Romance, , , 
40807,Comedy,Drama, , , , , 
10885,Horror,Mystery,Thriller, , , , 
225565,Comedy,Romance, , , , , 
16471,Comedy, , , , , , 
385736,Adventure, , , , , , 
11971,Drama,Comedy,Romance, , , , 
668,Adventure,Action,Thriller, , , , 
11596,Horror,Thriller,Mystery,Fantasy, , , 
14429,Drama,Comedy,Romance,Family, , , 
13751,Drama, , , , , , 
9490,Comedy,Crime, , , , , 
14536,Comedy, , , , , , 
1359,Thriller,Drama,Crime, , , , 
9962,Drama,Comedy,Romance, , , , 
15049,Action,Comedy,Crime, , , , 
22821,Action,Thriller,Crime, , , , 
42819,Drama, , , , , , 
209263,Comedy,Drama,Romance, , , , 
37735,Comedy, , , , , , 
59930,Comedy,Drama,Romance, , , , 
10873,Drama,Horror, , , , , 
51588,Comedy, , , , , , 
23570,Comedy,Romance, , , , , 
19489,Comedy, , , , , , 
14629,Comedy,Drama,Romance, , , , 
8293,Drama,Romance, , , , , 
291270,Animation,Comedy,Drama,Romance, , , 
44009,Comedy,Drama, , , , , 
1958,Comedy,Thriller,Music,Crime,Mystery, , 
13154,Action,Thriller, , , , , 
26618,Comedy,Crime,Drama,Thriller, , , 
43923,Comedy,Drama, , , , , 
46138,Comedy,Drama,History, , , , 
45791,Drama, , , , , , 
26306,Drama,Romance, , , , , 
110683,Drama,Adventure, , , , , 
26963,Animation,Family,Fantasy, , , , 
198277,Comedy,Music,Romance,Drama, , , 
7870,Drama,Romance, , , , , 
13072,Drama,Action,Thriller, , , , 
153397,TV Movie,Romance,Drama, , , , 
30141,Comedy,Music,Mystery,Crime, , , 
17044,Drama,Romance,War, , , , 
10288,Romance,Comedy,Drama,Horror, , , 
12183,Comedy,Drama,Romance, , , , 
44147,Action,Comedy, , , , , 
12192,Crime,Horror,Thriller, , , , 
36597,Drama, , , , , , 
13197,Action,Crime,Drama,Mystery,Thriller, , 
10913,Comedy,Crime,Drama,Romance, , , 
251321,Drama, , , , , , 
149,Science Fiction,Animation, , , , , 
10425,Drama,Action,Thriller,Crime, , , 
49081,Drama, , , , , , 
256687,Action,Drama,Thriller, , , , 
220488,Comedy,Romance, , , , , 
1544,Drama,Comedy,Romance, , , , 
374461,Drama, , , , , , 
302,Thriller,Crime, , , , , 
182873,Action,Drama, , , , , 
21512,Action,Adventure,Science Fiction, , , , 
389425,Action,Crime,Thriller, , , , 
403,Comedy,Drama, , , , , 
29461,Comedy,Drama, , , , , 
33542,Crime,Action,Comedy,Thriller, , , 
283708,Drama,War, , , , , 
9388,Comedy,Drama, , , , , 
1691,Horror, , , , , , 
24684,Drama,Romance, , , , , 
2610,Comedy,Drama,Romance, , , , 
11308,Comedy,Drama, , , , , 
11022,Action,Crime,Drama,Thriller, , , 
34341,Comedy, , , , , , 
15365,Action,Adventure,Comedy,Crime, , , 
36046,Drama,Romance, , , , , 
12569,Comedy, , , , , , 
24356,Drama,Music, , , , , 
55903,Drama,Thriller,Crime,Foreign, , , 
2577,Drama,Romance,Science Fiction,Thriller, , , 
103903,Comedy, , , , , , 
73873,Drama, , , , , , 
312113,Drama,Action,Crime, , , , 
14165,Family,Comedy,Romance, , , , 
2011,Animation,Drama, , , , , 
45650,Thriller,Adventure,Fantasy, , , , 
7735,Drama,Thriller, , , , , 
301365,Thriller,Horror, , , , , 
25941,Thriller,Crime,Drama,Action, , , 
29064,Horror,Thriller, , , , , 
7326,Comedy,Drama,Romance, , , , 
326284,Action, , , , , , 
681,Adventure,Action,Thriller, , , , 
238,Drama,Crime, , , , , 
535,Drama,Music,Romance, , , , 
19913,Comedy,Drama,Romance, , , , 
713,Drama,Romance, , , , , 
77930,Drama,Comedy, , , , , 
10727,Thriller,Horror, , , , , 
253,Adventure,Action,Thriller, , , , 
17908,Comedy,Drama,Family, , , , 
8390,Comedy,Romance, , , , , 
57119,Comedy, , , , , , 
3291,Drama,History, , , , , 
398,Crime,Drama, , , , , 
8068,Thriller,Action,Crime, , , , 
10803,Adventure,Action,Romance,Science Fiction, , , 
682,Adventure,Action,Thriller, , , , 
10117,Action,Adventure,Comedy,Crime,Drama, , 
9392,Adventure,Horror, , , , , 
24977,Documentary, , , , , , 
79316,Horror, , , , , , 
2074,Comedy,Romance, , , , , 
1696,Drama,Horror,Crime, , , , 
308639,Crime,Drama,Comedy, , , , 
22314,Drama,Action,Thriller,Crime, , , 
2662,Horror, , , , , , 
77156,Horror,Action,Thriller,Science Fiction, , , 
12573,Comedy,Drama, , , , , 
44718,Comedy,Drama,Mystery, , , , 
11342,Adventure,Comedy,Fantasy,Horror, , , 
241771,Romance,Drama, , , , , 
34653,Drama,Romance, , , , , 
11051,Drama, , , , , , 
14578,Romance,Comedy,Drama, , , , 
57825,Drama,Comedy,Music,Romance, , , 
9555,Adventure,Drama,Action,History, , , 
15581,Comedy, , , , , , 
13006,Thriller,Action,Horror,Science Fiction,Crime, , 
16651,Action,Adventure,Drama,Family, , , 
4251,Drama,Romance, , , , , 
12400,Drama, , , , , , 
39053,Comedy,Drama,Romance, , , , 
104896,Drama,Family, , , , , 
14112,Drama,Crime, , , , , 
12271,Drama, , , , , , 
71859,Drama,Thriller, , , , , 
226354,Drama,Family, , , , , 
48620,Action,Drama, , , , , 
33676,Comedy, , , , , , 
37080,Drama,Romance, , , , , 
25388,Action,Adventure,Drama,War, , , 
11687,Fantasy,Comedy,Science Fiction, , , , 
39210,Comedy,Drama, , , , , 
30128,Comedy,Drama, , , , , 
31535,Comedy, , , , , , 
44835,Drama, , , , , , 
192134,Comedy,Crime,Drama, , , , 
1956,Mystery,Drama,Adventure, , , , 
24985,Drama,Romance, , , , , 
306745,Romance,Drama, , , , , 
47088,Comedy, , , , , , 
110402,Drama,Science Fiction, , , , , 
27004,Crime,Thriller,Comedy, , , , 
15013,Drama, , , , , , 
8374,Action,Thriller,Crime, , , , 
277519,Crime,Thriller, , , , , 
78381,Horror,Thriller, , , , , 
164372,Animation,Fantasy, , , , , 
294512,Family,Animation,Comedy,Adventure, , , 
8879,Romance,Western, , , , , 
13001,Adventure,Science Fiction, , , , , 
9571,Comedy,Drama, , , , , 
13649,Comedy,Drama,Family,Music, , , 
325373,Drama,Romance, , , , , 
334527,Thriller,Crime,Drama, , , , 
2211,Drama,History,Romance, , , , 
13919,Comedy,Drama, , , , , 
14576,Action,Thriller,Crime, , , , 
82505,Horror,Thriller, , , , , 
46738,Drama,War,Mystery, , , , 
38970,Drama,Comedy,Romance, , , , 
41009,Action,Comedy,Crime,Drama, , , 
7347,Drama,Action,Crime, , , , 
250546,Horror, , , , , , 
38415,Comedy,Drama,Foreign,Romance, , , 
650,Crime,Drama, , , , , 
16620,Drama,Music, , , , , 
25113,Comedy,Drama,Romance, , , , 
11033,Horror,Mystery,Thriller, , , , 
34723,Action,Adventure,Drama,Family, , , 
9430,Crime,Comedy,Thriller, , , , 
8998,Comedy,Drama,Romance, , , , 
10514,Science Fiction,Thriller, , , , , 
10496,Horror,Thriller, , , , , 
1591,Drama, , , , , , 
76025,Drama, , , , , , 
4836,Drama,Thriller,Crime, , , , 
14631,Drama, , , , , , 
87499,Drama,Thriller, , , , , 
18923,Romance,Drama, , , , , 
26665,Drama,Comedy,Foreign, , , , 
28089,Drama,History, , , , , 
62255,Action,Drama,Thriller,Adventure, , , 
5708,Drama, , , , , , 
218,Action,Thriller,Science Fiction, , , , 
338,Comedy,Drama,Romance, , , , 
21641,Drama, , , , , , 
10925,Comedy,Horror, , , , , 
2293,Romance,Comedy, , , , , 
621,Romance, , , , , , 
792,Drama,War,Action, , , , 
1777,Documentary, , , , , , 
642,History,Drama,Western,Crime, , , 
433,Comedy,Family,Fantasy, , , , 
16619,Drama, , , , , , 
1725,Crime,Drama,Music, , , , 
11977,Comedy, , , , , , 
20322,Comedy,Drama,Romance, , , , 
16158,Comedy,Drama,Romance, , , , 
629,Drama,Crime,Thriller, , , , 
10160,Horror,Thriller, , , , , 
11452,Comedy,Romance, , , , , 
12163,Drama,Romance, , , , , 
32275,Western, , , , , , 
13785,Comedy, , , , , , 
1103,Science Fiction,Action, , , , , 
36739,Comedy,Drama, , , , , 
14144,Comedy,Family, , , , , 
10622,Crime,Action,Comedy, , , , 
13370,Comedy,Music, , , , , 
11191,Comedy,Drama,Romance, , , , 
10215,Comedy,Drama,Fantasy,Romance, , , 
25066,Crime,Horror,Thriller, , , , 
1523,Drama, , , , , , 
11361,Horror,Thriller, , , , , 
92591,Comedy,Crime,Drama, , , , 
57612,Documentary, , , , , , 
12509,Drama,Romance, , , , , 
15256,Comedy,Drama,Romance, , , , 
83686,Drama,Thriller, , , , , 
80304,Comedy,Western, , , , , 
28053,Drama,Comedy, , , , , 
67913,Action,Comedy,Thriller,Crime, , , 
13991,Comedy, , , , , , 
1443,Drama,Romance, , , , , 
8545,Comedy,Drama, , , , , 
19556,Comedy,Romance, , , , , 
231576,Drama,Comedy, , , , , 
16172,Comedy, , , , , , 
13403,Comedy,Music, , , , , 
15797,Action, , , , , , 
347764,Mystery,Drama,Thriller,Horror, , , 
13537,Drama,History, , , , , 
20794,Comedy,Crime,Thriller, , , , 
31064,Drama,Thriller, , , , , 
576,Adventure,Western, , , , , 
13990,Drama, , , , , , 
11583,Thriller,Adventure,Drama,Crime, , , 
18602,Drama, , , , , , 
27549,Action,Adventure,Fantasy,Science Fiction, , , 
59728,Drama, , , , , , 
10930,Drama, , , , , , 
32395,Drama, , , , , , 
58882,Drama,History, , , , , 
7547,Drama,Romance, , , , , 
35944,Action,Comedy, , , , , 
42222,Drama, , , , , , 
13827,Comedy, , , , , , 
44260,Documentary, , , , , , 
9282,Crime,Drama,Thriller, , , , 
38940,Action,Thriller, , , , , 
35689,Crime,Mystery,Thriller, , , , 
97614,Crime,Drama,Thriller, , , , 
37206,Drama,Family, , , , , 
58626,Action,Thriller, , , , , 
